"Link,","FullName,","Position,",Organization
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjQ4MDI=,Peri Ozdemir,Founder,Flux
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjMyNzk=,Andy Lurs,Experience Director,Selecto Global
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjM3NzY=,Vasily Raku,CCO,Unipesa
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjM2NDI=,Rafat Al Qadhi,Senior Manager - Customer Relations & Delivery,Global Payment Services (GPS)
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjIwNjM=,Yurii Mamonchuk,CEO,Selecto
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjI3ODk=,Leonard Canitrot,CEO,Talent-e
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjEzNjE=,Carl Boustany,Founder & Managing Partner,Morph
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjE4OTM=,Hamidreza Ashjae,Founder & CEO,EngagePackage
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjE2MDk=,Nabil Khalil,CTO,Cash My Stock
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjE0MTM=,Alex Ryall,Head of Development,OMX Digital DMCC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjA4MDI=,Zahra Adatia,Cofounder & COO,Secondful
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MjA2NDg=,OYAKHILOME CHARLES JOHN,Founder & CEO,AiroPay Technologies Ltd
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MTk1NzE=,Alexey Belyy,Cofounder,Albato
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MTY1OTc=,adarsh dessai Gauns Dessai,IT manger,Adarsh Group of International
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MTUzNzM=,Sandeep Palankar,Digital marketer,Dubai Buzz - Kreative Media
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA1MDE1OTc=,Michael Curran,CFO,Onpassive Technologies LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0OTYxMDk=,Aji Bhaskar,Managing Director,Klystron Global DMCC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0OTQ2NDQ=,Amir Riachi,Founder,Butiq X LLC-FZ
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0OTA0NDY=,Alaa Kara Ali,CEO,Metro Brazil
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0ODkwNDc=,Mahmoud Saad,CEO,Al Samaa AlBaydah Advertisement LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0ODc4MTg=,Zaid Nuaaman,CEO,Taif Tec FZ LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0ODEwNzA=,Amr ElKholy,Regional Sales Manager,Yango Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NzI5MjQ=,Shruthi Dhanwanthary,Cofounder & CEO,Secondful
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NzAwNjk=,Bharat Mandot,CEO - Founder,StelCore Management Services LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NzA3OTY=,Apoorv Baweja,Director,Lavish Livings International FZC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NzA3OTQ=,Muhammad Abid,CEO,Mobility
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NzA3NDI=,Natalia Gurzheieva,CEO,Shift X Mind LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NzA0NzA=,Ahmed ElSakhawi,Admin Manager,Onpassive Technologies LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjkyNTE=,Alisa Chotikunchorn,Business Coordinator,LWN trading
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjkxMTg=,Michel Antimi,CTO,Raamia Technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0Njk4Nzk=,Paul Hennessy,CEO,Emirates Digital Wallet
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0Njk2MTE=,Valeriya Sosnovaya,Marketing Manager,Marketing Manager
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0Njk1Njk=,Helal Tariq Lootah,Co-CEO & Co-Founder,Lune
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0Njk1NjY=,Alexandre Soued,Co-CEO & Co-Founder,Lune
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0Njk1MTU=,Fahim Ak,Head of Engineering & Technology,Veehive
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0Njk1MTI=,Thineshwaran Selladurai,CEO,Grabster FZCO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0Njc2MzI=,Abdullah Almolhem,Founded,Nqlyat Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjYwMDI=,Muhammad Zaighum Ghulam Hussain,E-commerce Specialist,Vizlyt
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjY5MDU=,Shibin Sundar,Chief Executive Officer,Cardogen Smartcard Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjU5MTQ=,SAJAWAL JAVAID,Founder/ President,MDT Sol
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjQzMDY=,Zain Harral,CEO,Zain Harral Trading
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjQwNzc=,Ameen Muhammad,Managing Director,Safcodes LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjMxOTY=,Imran Khan,CEO,Instashopify
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjM4NzI=,Othmane Madi,Digital Marketing Specialist,Microless
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjM1Nzk=,Austin Antony,CMD,EEST Computer Systems Services LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjEzNzc=,Omar Albacha,founder,thewebstudio.io
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjA5Nzg=,Ali Hamdany,General Manager,EaBalash
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NjA0Mzg=,Yahya Al Tabbaa,Software Engineer,Lemonilab
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTkyMzE=,Tawfiq Shorbaji,DGM,Talents Explorer Co. Ltd.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTY4MDc=,John Wesley Kommuguri,CEO,Johns Trading LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTMxMjE=,IDRIS MUTEBI,CEO,Get Quick international LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTM3Mjk=,SAJAN PAUL PAVUNNY,CEO AND CHAIRMAN,ITCHASE.COM LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTI5OTA=,Robert Choudhary,CEO,"Dubai SEO Company, Dubai Website Design"
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTI5ODg=,Sarah Choudhary,Business Owner,"Dubai SEO Company, Dubai Website Design"
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTI5ODc=,Ahmed Tahir,Manager,Swmeet
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTI4ODQ=,Zainul Dhalla,Fractional Head of Product,ZD Consulting
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0NTA0MzU=,Mohamed Elnagdy,CEO,Noor Foundation
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MzYwNDk=,haasan homadi,Director general,vulet media
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MzY3NDQ=,atheer eyas,Managing Director,vulet media
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MzUyNjc=,Mohammed Hallak,CEO,Sham Al Mustaqbal Technologies LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDY0MDc=,Mohammad Jahangir Moosa,CEO,Peace Technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDMzODM=,Ashraf Aboobacker,"CEO, Co- Founder",Vextera
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDMzODI=,Mohamed Gaber,Co-Founder,Vextera
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDM2NTY=,Niaz Shah,CFO,Zeekayfilms Private Ltd.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDE3MzQ=,victor po,seo specialist,ggccfx
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDAyNDM=,Muhammad ASHRAF,CEO,Mensa Technologies LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDAxODQ=,Aithal KK,management consultant and advisor,jillion OE Llc.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDAxNDQ=,Irfan Mirza,Director,Performena
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMzA0MDA0NDk=,Nuzar Abou Saab,Founder,SnapnDash
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTIzOTI=,Alex Suslov,General Manager,Veengu
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTIzMzk=,Luv Walia,Vice President,Golden Scent
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTIzMjA=,Hamza Azmi,Chief Executive Officer,loftyservice
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTIyNTc=,Sheridan Moodley,Senior Vice President of Technology,Like Digital
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTIwNTc=,Sara Ahmed,Chief Technology Officer,The Petshop
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI3Mjk=,Teona Arganashvili,Sales Manager,FIS
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI2OTQ=,Hussam Hamdan,Sales team leader,Recode
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI2NDM=,Qasim Khan,Founder & Chief Executive Officer,Entterprice
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI1ODA=,Enver Caliskan,Manager,Edme Technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI1NzA=,Malte Geierhos,CTO,CloudSource/Codification
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI1MTM=,Serge Antonie,Founder,MEA Kidz
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI1MDU=,Amit Sobti,DIRECTOR,NOVASOFT
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI0MzY=,AHMED RISHAD,Assistant Manager Emerging Payments,YOUGotaGift
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTI0MjY=,Azzaz Sheikh,Director,Electronicfirst.com
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTEzNjA=,Mona Althagafi,General Manager,lifestyle applications
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTExNjI=,Ben Griffiths,CEO & Founder,EcoCheque
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTExNTk=,Nihal Hingst,Account Manager,Open to work
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTExNDQ=,Mohammed Al Alami,Chief Executive Officer,Dragon
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTExMDM=,Rodel Miranda,Founder,R Smart Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTEwNTk=,Muhammed Aslam Aslam,Chief Executive Officer,NAYEL Project Management Services
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE5NTI=,Tariq Häkkinen,Chief Executive Officer,Catch Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE4NDU=,Alaa Badokhon,Founder and Chief Executive Officer,4dots
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE4MzY=,Ibrahim Alajmi,E-commerce owner,متجر اوري
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE4MjU=,Ismael Innour,assistant,H2 meta technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE3NDU=,Niranjan S,Director,Total FZ LLE
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE3NDA=,Abdour Rahman Bacha,CEC,مؤسسة
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE3MDQ=,Bilal Sununu,General Manager,AlHandara
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE2MTI=,Azhar Tasadduq,Co Founder & Chief Executive Officer,Fauree Tech Pvt ltd
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE1OTA=,Afiya Thaha,Manager,Blackbanner technology LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE1ODc=,Mohammed Alwabel,Manager,Digitale circles co
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE1MzA=,Mohamed Rakha,Buisness Development,Tshatib
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTE0MTk=,Fatih Topac,Operation Director,Grid Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAzNTQ=,Muhammad Rassal Najath Mahal,Sales Manager,Pine Labs
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAzMzc=,Yigiter Yilmaz,IT Director,Kayanee
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAyOTk=,Brahim Belasri-Nogueira,Gowth manager,Establishment FAHED GHNIEM AL-ZABI Commercial
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAxNzM=,Farah El Masri,Regional Marketing Manager,Rimowa Middle East L.L.C.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAxNjE=,Faisal Karkoh,Chief Executive Officer,Wavai Technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAxNTI=,Joseph Latif Khezreik,Head Chef,Azadea Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAxNTE=,saher jiryes,Business Head,ArabClicks
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAxNDg=,Gonçalo Freitas,Chief Executive Officer,Digital Connection
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTAxMTU=,Jafar Albarqi,Manager,Charger quick
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTA5ODc=,Ankit Agarwal,Head of Strategy and Growth,Swan Inc.
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTA5NzQ=,Mehreen Haider,Chief Operating Officer,Naurillion DMCC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTA5NTA=,Hesham Alsaadi,Chief Executive Officer,Sparko marketing
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTA4MTQ=,Mohammad Nasir Memon,Chief Executive Officer,NOS Digital
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTA2NjQ=,Maher Abo Aqel,CFO,LAMAR Group
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTA2NTY=,Ahmed El Zainy,Business,PAC International FZCO
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzOTA2NTU=,Wassily Graf,Founder,nxos
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzODkyNjA=,ABDUL WARIS,CEO,Bitaffix
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzODkxNjE=,Anas Ali,COO,Esaal Solutions
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzODk5OTA=,Mohd Elsayed,Co-Founder & COO,GRAMS
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzODk1MTQ=,Murtaza Merali,Founder - CEO,Nurture Capital
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzODk0ODM=,Samson Ogbu,Amara Care,Amara Care
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjkzODk0MDU=,Banky Osimboni,EasyTipping,EasyTipping
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODk1ODQ=,Farhan Hakeem,CEO,Hallatec
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODE1NDg=,Mohamed Ajnash,Ceo,Adetive
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODAzNzI=,Bita Khodakhast,Director of Operations,Bookeey
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODAyNDk=,abdulrahman qashlaq,SEO,Kashluck
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODAyMzY=,Zaka Khan,Founder & CEO,Get Swipe Machine
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODAyMTM=,Abdulaziz AlSubaie,CEO,AZ ewallet
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODAyMDk=,Ayman Kaouri,Co-founder & Regional Director - Middle East,Scope
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODA0NjQ=,Hamad Salmeen,Innovation & UX Manager,BENEFIT
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5ODA0MDc=,ZEENATH JAVERIA,CEO,Thynk Unlimyted LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5Nzk2NDE=,Souffiane Houti,CEO,VIAFONE TECHNOLOGIES
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5Nzk1MzQ=,Sarfaraz Sheikh,COO,"Infoserve Technologies, LLC"
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5Nzk1MzE=,Shashank Rathore,Co founder,Contenu Media LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5Nzk1MjQ=,Spyros Pilafas,CEO,Oxinus Holdings
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5Nzk0MjQ=,Malika Alhashimi,Managing director,Carditnow
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5Nzg4NDQ=,turgut kilinc,cto,Mobility International
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NzU1MDc=,Dev Pandey,Founding Engineer,Feddi
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NjYzNjQ=,Saleh Gazwani,Founder,Nexai
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NjUxMzE=,Sagar P,CEO,VDS
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NjM2Njg=,Hamed Khorsandi,CEO,Wanya
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NTkzNDQ=,Omar Haroun,Software Engineer,Orbis Technical Services Jlt
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NTkzNDI=,Clement Cardoza,Finance Manager,Orbis Technical Services Jlt
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NTkxNjI=,Ibrahim Bizri,CTO,Orbis Technical Services Jlt
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NTkxNjE=,Antoine Chamieh,CEO,Orbis Technical Services Jlt
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NTE0NzI=,Quentin Mathonet,Cofounder I CEO,Floooz
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NTA5MDI=,Soumya Shetty,Head of Partnerships,EasyTip
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NTA1ODU=,Mona Abu Aisha,Founder,The Holistic Culture
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NTA1Nzg=,Aleona Morozova,Founder,Morozova Luxe
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NDI0NTE=,Olivia Kalwani,Management,OKKA Beauty LLC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NDI0Mzc=,Hisham Dakkak,Founder,Toolsworld.ai
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5NDI0MjQ=,Issa Alhashimi,CEO/Co-Founder,Lirdigital limited
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MjEzMzI=,Asif Bashir,Finance Manager,Amano World
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MjAzMDQ=,Mohamed Eltag,Marketing Manager,Massive Technology
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MTY4MTI=,Sandeep Reddy,Co-Founder,Dialship
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MTUzNjA=,Devendra Singh,CFO,Mabaat Ltd
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MTM0MDI=,Mahmoud Abu Sharkh,Managing Director,brite.ai
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDkyMzQ=,Sangita Addagatla,Partnerships,NetCents
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDYzMzg=,Hrishikesh Uralath,CMO,Cravin Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDYzMzY=,Hrishikesh Uralath Hrishi,Chief Marketing Officer,Cravin Technologies
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDYxMjc=,Rahul Kalia,CEO,MOREFISH DMCC
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDYxMjU=,Sangeetha Dharmaraj,Managing Director,MEGAN TECHNICAL AND MARKETING SERVICES FZE
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDY0MDc=,Muhammed Shahim Nadu Chalil,Manager - Business Development & Networking,International Developing Logistics
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDU3NjQ=,Sherif Badawi,Management director,Oud Rose perfumes
https://app.seamless-expo.com/event/seamless-middle-east-2024/person/RXZlbnRQZW9wbGVfMjk5MDQxOTc=,Nishad Roshan,Head Growth and Partnerships,DigitalWorks Consulting Group
